District,Type,A24,A5P,MH,SFA,SFD,GQ
CT670,Metropolitan,0,0,0,0,2039,0
CT670,Rural,0,0,0,0,0,0
CT670,Town,0,0,0,0,0,0
CT671,Metropolitan,0,0,0,436,2056,0
CT671,Rural,0,0,0,0,0,0
CT671,Town,0,0,0,0,0,0
CT672,Metropolitan,0,0,0,547,1859,0
CT672,Rural,0,0,0,0,0,0
CT672,Town,0,0,0,0,0,0
CT673,Metropolitan,0,0,0,0,871,0
CT673,Rural,0,0,0,0,0,0
CT673,Town,0,0,0,0,0,0
CT674,Metropolitan,0,0,0,0,1475,0
CT674,Rural,0,0,0,0,0,0
CT674,Town,0,0,0,0,0,0
CT675,Metropolitan,0,396,0,0,6086,0
CT675,Rural,0,0,0,0,0,0
CT675,Town,0,0,0,0,0,0
CT676,Metropolitan,0,1932,270,163,3819,0
CT676,Rural,0,0,0,0,0,0
CT676,Town,0,0,0,0,0,0
CT677,Metropolitan,0,638,0,0,1268,0
CT677,Rural,0,0,0,0,0,0
CT677,Town,0,0,0,0,0,0
CT678,Metropolitan,0,0,0,0,363,0
CT678,Rural,0,0,0,0,0,0
CT678,Town,0,0,0,0,0,0
CT679,Metropolitan,0,0,0,0,2385,0
CT679,Rural,0,0,0,0,0,0
CT679,Town,0,0,0,0,0,0
CT680,Metropolitan,0,226,0,381,7021,0
CT680,Rural,0,0,0,0,0,0
CT680,Town,0,0,0,0,0,0
CT681,Metropolitan,0,0,238,0,6907,0
CT681,Rural,0,0,0,0,0,0
CT681,Town,0,0,0,0,0,0
CT682,Metropolitan,0,0,525,174,2213,0
CT682,Rural,0,0,0,0,0,0
CT682,Town,0,0,0,0,0,0
CT683,Metropolitan,0,318,353,836,9487,0
CT683,Rural,0,0,0,0,0,0
CT683,Town,0,0,0,0,0,0
CT684,Metropolitan,0,1343,0,537,1678,0
CT684,Rural,0,0,0,0,0,0
CT684,Town,0,0,0,0,0,0
CT685,Metropolitan,0,238,0,0,1756,0
CT685,Rural,0,0,0,0,0,0
CT685,Town,0,0,0,0,0,0
CT686,Metropolitan,0,1933,0,180,3033,0
CT686,Rural,0,0,0,0,0,0
CT686,Town,0,0,0,0,0,0
CT687,Metropolitan,0,953,0,0,2051,0
CT687,Rural,0,0,0,0,0,0
CT687,Town,0,0,0,0,0,0
CT688,Metropolitan,0,345,0,216,1882,0
CT688,Rural,0,0,0,0,0,0
CT688,Town,0,0,0,0,0,0
CT689,Metropolitan,0,1279,370,267,3174,0
CT689,Rural,0,0,0,0,0,0
CT689,Town,0,0,0,0,0,0
CT690,Metropolitan,0,1596,425,1026,5251,0
CT690,Rural,0,0,0,0,0,0
CT690,Town,0,0,0,0,0,0
CT691,Metropolitan,0,267,0,557,5355,0
CT691,Rural,0,0,0,0,0,0
CT691,Town,0,0,0,0,0,0
CT692,Metropolitan,0,967,0,197,4576,0
CT692,Rural,0,0,0,0,0,0
CT692,Town,0,0,0,0,0,0
CT693,Metropolitan,0,746,0,435,342,0
CT693,Rural,0,0,0,0,0,0
CT693,Town,0,0,0,0,0,0
CT694,Metropolitan,0,153,0,300,2042,0
CT694,Rural,0,0,0,0,0,0
CT694,Town,0,0,0,0,0,0
CT695,Metropolitan,0,223,0,126,865,0
CT695,Rural,0,0,0,0,0,0
CT695,Town,0,0,0,0,0,0
CT696,Metropolitan,0,1980,0,288,2336,0
CT696,Rural,0,0,0,0,0,0
CT696,Town,0,0,0,0,0,0
CT697,Metropolitan,0,2825,336,2596,20163,0
CT697,Rural,0,0,0,0,0,0
CT697,Town,0,0,0,0,0,0
CT698,Metropolitan,0,0,0,0,4015,0
CT698,Rural,0,0,0,0,0,0
CT698,Town,0,0,0,0,0,0
CT699,Metropolitan,0,233,0,233,2088,0
CT699,Rural,0,0,0,0,0,0
CT699,Town,0,0,0,0,0,0
CT700,Metropolitan,0,2132,0,397,1413,0
CT700,Rural,0,0,0,0,0,0
CT700,Town,0,0,0,0,0,0
CT701,Metropolitan,0,837,223,548,2374,0
CT701,Rural,0,0,0,0,0,0
CT701,Town,0,0,0,0,0,0
CT702,Metropolitan,0,256,266,0,7379,0
CT702,Rural,0,0,0,0,0,0
CT702,Town,0,0,0,0,0,0
CT703,Metropolitan,0,0,0,0,5523,0
CT703,Rural,0,0,0,0,0,0
CT703,Town,0,0,0,0,0,0
CT704,Metropolitan,0,0,0,0,2263,0
CT704,Rural,0,0,0,0,0,0
CT704,Town,0,0,0,0,0,0
CT705,Metropolitan,0,0,0,0,1,0
CT705,Rural,0,0,0,0,0,0
CT705,Town,0,0,0,0,0,0
CT706,Metropolitan,0,0,0,0,1,0
CT706,Rural,0,0,0,0,0,0
CT706,Town,0,0,0,0,0,0
CT707,Metropolitan,0,0,0,0,1,0
CT707,Rural,0,0,0,0,0,0
CT707,Town,0,0,0,0,0,0
CT708,Metropolitan,0,0,0,0,1568,0
CT708,Rural,0,0,0,0,0,0
CT708,Town,0,0,0,0,0,0
CT709,Metropolitan,0,128,0,0,2839,0
CT709,Rural,0,0,0,0,0,0
CT709,Town,0,0,0,0,0,0
CT710,Metropolitan,0,0,0,0,5794,0
CT710,Rural,0,0,0,0,0,0
CT710,Town,0,0,0,0,0,0
CT711,Metropolitan,0,0,314,189,1749,0
CT711,Rural,0,0,0,0,0,0
CT711,Town,0,0,0,0,0,0
CT712,Metropolitan,0,0,0,0,2145,0
CT712,Rural,0,0,0,0,0,0
CT712,Town,0,0,0,0,0,0
CT713,Metropolitan,0,0,0,0,2499,0
CT713,Rural,0,0,0,0,0,0
CT713,Town,0,0,0,0,0,0
CT714,Metropolitan,0,0,0,0,3158,0
CT714,Rural,0,0,0,0,0,0
CT714,Town,0,0,0,0,0,0
CT715,Metropolitan,0,209,0,222,4499,0
CT715,Rural,0,0,0,0,0,0
CT715,Town,0,0,0,0,0,0
CT716,Metropolitan,0,777,0,289,1666,0
CT716,Rural,0,0,0,0,0,0
CT716,Town,0,0,0,0,0,0
CT717,Metropolitan,0,0,0,0,2976,0
CT717,Rural,0,0,0,0,0,0
CT717,Town,0,0,0,0,0,0
CT718,Metropolitan,0,0,0,0,829,0
CT718,Rural,0,0,0,0,0,0
CT718,Town,0,0,0,0,0,0
CT719,Metropolitan,0,0,0,0,715,0
CT719,Rural,0,0,0,0,0,0
CT719,Town,0,0,0,0,0,0
CT720,Metropolitan,0,0,0,0,1173,0
CT720,Rural,0,0,0,0,0,0
CT720,Town,0,0,0,0,0,0
CT721,Metropolitan,0,1720,265,268,2988,0
CT721,Rural,0,0,0,0,0,0
CT721,Town,0,0,0,0,0,0
CT722,Metropolitan,0,955,233,647,5977,0
CT722,Rural,0,0,0,0,0,0
CT722,Town,0,0,0,0,0,0
CT723,Metropolitan,0,628,407,302,5023,0
CT723,Rural,0,0,0,0,0,0
CT723,Town,0,0,0,0,0,0
CT724,Metropolitan,0,875,0,379,15439,0
CT724,Rural,0,0,0,0,0,0
CT724,Town,0,0,0,0,0,0
CT725,Metropolitan,0,1095,0,159,7625,0
CT725,Rural,0,0,0,0,0,0
CT725,Town,0,0,0,0,0,0
CT726,Metropolitan,0,0,0,275,7608,0
CT726,Rural,0,0,0,0,0,0
CT726,Town,0,0,0,0,0,0
CT727,Metropolitan,0,0,0,204,2735,0
CT727,Rural,0,0,0,0,0,0
CT727,Town,0,0,0,0,0,0
CT728,Metropolitan,0,0,0,0,970,0
CT728,Rural,0,0,0,0,0,0
CT728,Town,0,0,0,0,0,0
CT729,Metropolitan,0,0,0,0,154,0
CT729,Rural,0,0,0,0,0,0
CT729,Town,0,0,0,0,0,0
CT730,Metropolitan,0,0,0,0,1,0
CT730,Rural,0,0,0,0,0,0
CT730,Town,0,0,0,0,0,0
CT731,Metropolitan,0,0,0,0,1,0
CT731,Rural,0,0,0,0,0,0
CT731,Town,0,0,0,0,0,0
CT732,Metropolitan,0,0,0,0,559,0
CT732,Rural,0,0,0,0,0,0
CT732,Town,0,0,0,0,0,0
CT733,Metropolitan,0,0,0,0,1178,0
CT733,Rural,0,0,0,0,0,0
CT733,Town,0,0,0,0,0,0
CT734,Metropolitan,0,0,113,0,191,0
CT734,Rural,0,0,0,0,0,0
CT734,Town,0,0,0,0,0,0
CT735,Metropolitan,0,0,0,0,1,0
CT735,Rural,0,0,0,0,0,0
CT735,Town,0,0,0,0,0,0
CT736,Metropolitan,0,0,525,0,1391,0
CT736,Rural,0,0,0,0,0,0
CT736,Town,0,0,0,0,0,0
CT737,Metropolitan,0,0,0,0,1419,0
CT737,Rural,0,0,0,0,0,0
CT737,Town,0,0,0,0,0,0
CT738,Metropolitan,0,0,0,0,1,0
CT738,Rural,0,0,0,0,0,0
CT738,Town,0,0,0,0,0,0
CT739,Metropolitan,0,0,0,0,520,0
CT739,Rural,0,0,0,0,0,0
CT739,Town,0,0,0,0,0,0
CT740,Metropolitan,0,0,0,0,1,0
CT740,Rural,0,0,0,0,0,0
CT740,Town,0,0,0,0,0,0
CT741,Metropolitan,0,1032,0,0,612,0
CT741,Rural,0,0,0,0,0,0
CT741,Town,0,0,0,0,0,0
CT742,Metropolitan,0,0,0,0,429,0
CT742,Rural,0,0,0,0,0,0
CT742,Town,0,0,0,0,0,0
CT743,Metropolitan,0,0,0,0,564,0
CT743,Rural,0,0,0,0,0,0
CT743,Town,0,0,0,0,0,0
CT744,Metropolitan,0,0,0,0,218,0
CT744,Rural,0,0,0,0,0,0
CT744,Town,0,0,0,0,0,0
CT745,Metropolitan,0,0,0,0,1755,0
CT745,Rural,0,0,0,0,0,0
CT745,Town,0,0,0,0,0,0
CT746,Metropolitan,0,0,0,100,2915,0
CT746,Rural,0,0,0,0,0,0
CT746,Town,0,0,0,0,0,0
CT747,Metropolitan,0,0,0,0,2381,0
CT747,Rural,0,0,0,0,0,0
CT747,Town,0,0,0,0,0,0
CT748,Metropolitan,0,502,0,0,845,0
CT748,Rural,0,0,0,0,0,0
CT748,Town,0,0,0,0,0,0
CT749,Metropolitan,0,0,0,0,2044,0
CT749,Rural,0,0,0,0,0,0
CT749,Town,0,0,0,0,0,0
CT750,Metropolitan,0,1641,0,0,3308,0
CT750,Rural,0,0,0,0,0,0
CT750,Town,0,0,0,0,0,0
CT751,Metropolitan,0,0,0,345,5530,0
CT751,Rural,0,0,0,0,0,0
CT751,Town,0,0,0,0,0,0
CT752,Metropolitan,0,319,0,525,2425,0
CT752,Rural,0,0,0,0,0,0
CT752,Town,0,0,0,0,0,0
CT753,Metropolitan,0,0,0,442,4795,0
CT753,Rural,0,0,0,0,0,0
CT753,Town,0,0,0,0,0,0
CT754,Metropolitan,0,0,0,0,672,0
CT754,Rural,0,0,0,0,0,0
CT754,Town,0,0,0,0,0,0
CT755,Metropolitan,0,0,0,0,1839,0
CT755,Rural,0,0,0,0,0,0
CT755,Town,0,0,0,0,0,0
CT756,Metropolitan,0,0,0,0,2057,0
CT756,Rural,0,0,0,0,0,0
CT756,Town,0,0,0,0,0,0
CT757,Metropolitan,0,0,0,0,2750,0
CT757,Rural,0,0,0,0,0,0
CT757,Town,0,0,0,0,0,0
CT758,Metropolitan,0,523,0,0,8638,0
CT758,Rural,0,0,0,0,0,0
CT758,Town,0,0,0,0,0,0
CT759,Metropolitan,0,0,0,343,1766,0
CT759,Rural,0,0,0,0,0,0
CT759,Town,0,0,0,0,0,0
CT760,Metropolitan,0,367,0,272,1255,0
CT760,Rural,0,0,0,0,0,0
CT760,Town,0,0,0,0,0,0
CT761,Metropolitan,0,0,0,0,261,0
CT761,Rural,0,0,0,0,0,0
CT761,Town,0,0,0,0,0,0
CT762,Metropolitan,0,0,0,125,1898,0
CT762,Rural,0,0,0,0,0,0
CT762,Town,0,0,0,0,0,0
CT763,Metropolitan,0,0,0,0,798,0
CT763,Rural,0,0,0,0,0,0
CT763,Town,0,0,0,0,0,0
CT764,Metropolitan,0,0,0,0,2337,0
CT764,Rural,0,0,0,0,0,0
CT764,Town,0,0,0,0,0,0
CT765,Metropolitan,0,0,0,525,5768,0
CT765,Rural,0,0,0,0,0,0
CT765,Town,0,0,0,0,0,0
CT766,Metropolitan,0,0,0,0,1560,0
CT766,Rural,0,0,0,0,0,0
CT766,Town,0,0,0,0,0,0
CT767,Metropolitan,0,0,0,0,535,0
CT767,Rural,0,0,0,0,0,0
CT767,Town,0,0,0,0,0,0
CT768,Metropolitan,0,0,0,0,337,0
CT768,Rural,0,0,0,0,0,0
CT768,Town,0,0,0,0,0,0
CT769,Metropolitan,0,0,245,0,1513,0
CT769,Rural,0,0,0,0,0,0
CT769,Town,0,0,0,0,0,0
CT770,Metropolitan,0,0,198,329,3615,0
CT770,Rural,0,0,0,0,0,0
CT770,Town,0,0,0,0,0,0
CT771,Metropolitan,0,0,0,202,1282,0
CT771,Rural,0,0,0,0,0,0
CT771,Town,0,0,0,0,0,0
CT772,Metropolitan,0,0,0,0,1805,0
CT772,Rural,0,0,0,0,0,0
CT772,Town,0,0,0,0,0,0
CT773,Metropolitan,0,0,0,0,1649,0
CT773,Rural,0,0,0,0,0,0
CT773,Town,0,0,0,0,0,0
CT774,Metropolitan,0,0,0,520,1736,0
CT774,Rural,0,0,0,0,0,0
CT774,Town,0,0,0,0,0,0
CT775,Metropolitan,0,1242,0,122,5911,0
CT775,Rural,0,0,0,0,0,0
CT775,Town,0,0,0,0,0,0
CT776,Metropolitan,0,1430,0,0,3828,0
CT776,Rural,0,0,0,0,0,0
CT776,Town,0,0,0,0,0,0
CT777,Metropolitan,0,0,0,0,2283,0
CT777,Rural,0,0,0,0,0,0
CT777,Town,0,0,0,0,0,0
CT778,Metropolitan,0,0,0,0,1303,0
CT778,Rural,0,0,0,0,0,0
CT778,Town,0,0,0,0,0,0
CT779,Metropolitan,0,0,167,525,5385,0
CT779,Rural,0,0,0,0,0,0
CT779,Town,0,0,0,0,0,0
CT780,Metropolitan,0,0,0,0,1,0
CT780,Rural,0,0,0,0,0,0
CT780,Town,0,0,0,0,0,0
CT781,Metropolitan,0,349,0,1428,8641,0
CT781,Rural,0,0,0,0,0,0
CT781,Town,0,0,0,0,0,0
CT782,Metropolitan,0,0,0,0,1686,0
CT782,Rural,0,0,0,0,0,0
CT782,Town,0,0,0,0,0,0
CT783,Metropolitan,0,145,0,216,3035,0
CT783,Rural,0,0,0,0,0,0
CT783,Town,0,0,0,0,0,0
CT784,Metropolitan,0,0,430,0,1849,0
CT784,Rural,0,0,0,0,0,0
CT784,Town,0,0,0,0,0,0
CT785,Metropolitan,0,0,0,0,4106,0
CT785,Rural,0,0,0,0,0,0
CT785,Town,0,0,0,0,0,0
CT786,Metropolitan,0,0,0,163,676,0
CT786,Rural,0,0,0,0,0,0
CT786,Town,0,0,0,0,0,0
CT787,Metropolitan,0,0,740,575,6128,0
CT787,Rural,0,0,0,0,0,0
CT787,Town,0,0,0,0,0,0
CT788,Metropolitan,0,0,274,0,649,0
CT788,Rural,0,0,0,0,0,0
CT788,Town,0,0,0,0,0,0
CT789,Metropolitan,0,0,0,132,4417,0
CT789,Rural,0,0,0,0,0,0
CT789,Town,0,0,0,0,0,0
CT790,Metropolitan,0,2056,0,1096,18607,0
CT790,Rural,0,0,0,0,0,0
CT790,Town,0,0,0,0,0,0
CT791,Metropolitan,0,128,0,0,1650,0
CT791,Rural,0,0,0,0,0,0
CT791,Town,0,0,0,0,0,0
CT792,Metropolitan,0,680,388,665,12307,0
CT792,Rural,0,0,0,0,0,0
CT792,Town,0,0,0,0,0,0
CT793,Metropolitan,0,1385,712,446,7994,0
CT793,Rural,0,0,0,0,0,0
CT793,Town,0,0,0,0,0,0
CT794,Metropolitan,0,574,275,143,2840,0
CT794,Rural,0,0,0,0,0,0
CT794,Town,0,0,0,0,0,0
CT795,Metropolitan,0,0,346,234,6142,0
CT795,Rural,0,0,0,0,0,0
CT795,Town,0,0,0,0,0,0
CT796,Metropolitan,0,161,0,0,4423,0
CT796,Rural,0,0,0,0,0,0
CT796,Town,0,0,0,0,0,0
CT797,Metropolitan,0,180,0,0,0,0
CT797,Rural,0,0,0,0,0,0
CT797,Town,0,0,0,0,0,0
CT798,Metropolitan,0,0,0,0,1,0
CT798,Rural,0,0,0,0,0,0
CT798,Town,0,0,0,0,0,0
CT799,Metropolitan,0,0,0,85,133,0
CT799,Rural,0,0,0,0,0,0
CT799,Town,0,0,0,0,0,0
CT800,Metropolitan,0,4163,0,0,483,0
CT800,Rural,0,0,0,0,0,0
CT800,Town,0,0,0,0,0,0
CT801,Metropolitan,0,2549,0,0,0,0
CT801,Rural,0,0,0,0,0,0
CT801,Town,0,0,0,0,0,0
CT802,Metropolitan,0,3211,0,0,1465,0
CT802,Rural,0,0,0,0,0,0
CT802,Town,0,0,0,0,0,0
CT803,Metropolitan,0,1259,0,0,2781,0
CT803,Rural,0,0,0,0,0,0
CT803,Town,0,0,0,0,0,0
CT804,Metropolitan,0,308,0,0,0,0
CT804,Rural,0,0,0,0,0,0
CT804,Town,0,0,0,0,0,0
CT805,Metropolitan,0,2092,0,0,2588,0
CT805,Rural,0,0,0,0,0,0
CT805,Town,0,0,0,0,0,0
CT806,Metropolitan,0,2952,0,0,0,0
CT806,Rural,0,0,0,0,0,0
CT806,Town,0,0,0,0,0,0
CT807,Metropolitan,0,0,0,0,1,0
CT807,Rural,0,0,0,0,0,0
CT807,Town,0,0,0,0,0,0
CT808,Metropolitan,0,2270,0,251,1358,0
CT808,Rural,0,0,0,0,0,0
CT808,Town,0,0,0,0,0,0
CT809,Metropolitan,0,155,0,163,803,0
CT809,Rural,0,0,0,0,0,0
CT809,Town,0,0,0,0,0,0
CT810,Metropolitan,0,1283,0,380,1338,0
CT810,Rural,0,0,0,0,0,0
CT810,Town,0,0,0,0,0,0
CT811,Metropolitan,0,0,0,0,1,0
CT811,Rural,0,0,0,0,0,0
CT811,Town,0,0,0,0,0,0
CT812,Metropolitan,0,0,0,0,1,0
CT812,Rural,0,0,0,0,0,0
CT812,Town,0,0,0,0,0,0
CT813,Metropolitan,0,0,411,0,1743,0
CT813,Rural,0,0,0,0,0,0
CT813,Town,0,0,0,0,0,0
CT814,Metropolitan,0,0,290,0,2027,0
CT814,Rural,0,0,0,0,0,0
CT814,Town,0,0,0,0,0,0
CT815,Metropolitan,0,577,0,307,3283,0
CT815,Rural,0,0,0,0,0,0
CT815,Town,0,0,0,0,0,0
CT816,Metropolitan,0,0,0,0,1687,0
CT816,Rural,0,0,0,0,0,0
CT816,Town,0,0,0,0,0,0
CT817,Metropolitan,0,0,0,431,1412,0
CT817,Rural,0,0,0,0,0,0
CT817,Town,0,0,0,0,0,0
CT818,Metropolitan,0,260,260,0,3517,0
CT818,Rural,0,0,0,0,0,0
CT818,Town,0,0,0,0,0,0
CT819,Metropolitan,0,1578,622,271,693,0
CT819,Rural,0,0,0,0,0,0
CT819,Town,0,0,0,0,0,0
CT820,Metropolitan,0,563,0,0,813,0
CT820,Rural,0,0,0,0,0,0
CT820,Town,0,0,0,0,0,0
CT821,Metropolitan,0,0,0,0,945,0
CT821,Rural,0,0,0,0,0,0
CT821,Town,0,0,0,0,0,0
CT822,Metropolitan,0,161,0,0,1435,0
CT822,Rural,0,0,0,0,0,0
CT822,Town,0,0,0,0,0,0
CT823,Metropolitan,0,422,0,234,3825,0
CT823,Rural,0,0,0,0,0,0
CT823,Town,0,0,0,0,0,0
CT824,Metropolitan,0,0,0,0,2748,0
CT824,Rural,0,0,0,0,0,0
CT824,Town,0,0,0,0,0,0
CT825,Metropolitan,0,0,1149,166,2417,0
CT825,Rural,0,0,0,0,0,0
CT825,Town,0,0,0,0,0,0
CT826,Metropolitan,0,0,467,0,2945,0
CT826,Rural,0,0,0,0,0,0
CT826,Town,0,0,0,0,0,0
CT827,Metropolitan,0,0,0,394,1635,0
CT827,Rural,0,0,0,0,0,0
CT827,Town,0,0,0,0,0,0
CT828,Metropolitan,0,0,0,0,1078,0
CT828,Rural,0,0,0,0,0,0
CT828,Town,0,0,0,0,0,0
CT829,Metropolitan,0,0,455,0,4737,0
CT829,Rural,0,0,0,0,0,0
CT829,Town,0,0,0,0,0,0
CT830,Metropolitan,0,471,0,358,2459,0
CT830,Rural,0,0,0,0,0,0
CT830,Town,0,0,0,0,0,0
CT831,Metropolitan,0,0,838,0,576,0
CT831,Rural,0,0,0,0,0,0
CT831,Town,0,0,0,0,0,0
CT832,Metropolitan,0,0,0,0,268,0
CT832,Rural,0,0,0,0,0,0
CT832,Town,0,0,0,0,0,0
CT833,Metropolitan,0,0,0,0,851,0
CT833,Rural,0,0,0,0,0,0
CT833,Town,0,0,0,0,0,0
CT834,Metropolitan,0,140,424,0,1060,0
CT834,Rural,0,0,0,0,0,0
CT834,Town,0,0,0,0,0,0
CT835,Metropolitan,0,165,594,0,2145,0
CT835,Rural,0,0,0,0,0,0
CT835,Town,0,0,0,0,0,0
CT836,Metropolitan,0,0,232,258,3115,0
CT836,Rural,0,0,0,0,0,0
CT836,Town,0,0,0,0,0,0
CT837,Metropolitan,0,524,0,0,656,0
CT837,Rural,0,0,0,0,0,0
CT837,Town,0,0,0,0,0,0
CT838,Metropolitan,0,354,0,0,365,0
CT838,Rural,0,0,0,0,0,0
CT838,Town,0,0,0,0,0,0
CT839,Metropolitan,0,449,0,0,181,0
CT839,Rural,0,0,0,0,0,0
CT839,Town,0,0,0,0,0,0
CT840,Metropolitan,0,159,0,365,283,0
CT840,Rural,0,0,0,0,0,0
CT840,Town,0,0,0,0,0,0
CT841,Metropolitan,0,1118,0,0,574,0
CT841,Rural,0,0,0,0,0,0
CT841,Town,0,0,0,0,0,0
CT842,Metropolitan,0,456,0,0,869,0
CT842,Rural,0,0,0,0,0,0
CT842,Town,0,0,0,0,0,0
CT843,Metropolitan,0,652,0,185,279,0
CT843,Rural,0,0,0,0,0,0
CT843,Town,0,0,0,0,0,0
CT844,Metropolitan,0,1075,0,0,307,0
CT844,Rural,0,0,0,0,0,0
CT844,Town,0,0,0,0,0,0
CT845,Metropolitan,0,0,0,0,551,0
CT845,Rural,0,0,0,0,0,0
CT845,Town,0,0,0,0,0,0
CT846,Metropolitan,0,0,202,0,666,0
CT846,Rural,0,0,0,0,0,0
CT846,Town,0,0,0,0,0,0
CT847,Metropolitan,0,0,0,0,84,0
CT847,Rural,0,0,0,0,0,0
CT847,Town,0,0,0,0,0,0
CT848,Metropolitan,0,0,181,0,1750,0
CT848,Rural,0,0,0,0,0,0
CT848,Town,0,0,0,0,0,0
CT849,Metropolitan,0,586,0,0,762,0
CT849,Rural,0,0,0,0,0,0
CT849,Town,0,0,0,0,0,0
CT850,Metropolitan,0,323,268,0,3067,0
CT850,Rural,0,0,0,0,0,0
CT850,Town,0,0,0,0,0,0
CT851,Metropolitan,0,0,567,0,2048,0
CT851,Rural,0,0,0,0,0,0
CT851,Town,0,0,0,0,0,0
CT852,Metropolitan,0,0,0,0,484,0
CT852,Rural,0,0,0,0,0,0
CT852,Town,0,0,0,0,0,0
CT853,Metropolitan,0,0,0,0,1666,0
CT853,Rural,0,0,0,0,0,0
CT853,Town,0,0,0,0,0,0
CT854,Metropolitan,0,0,111,0,349,0
CT854,Rural,0,0,0,0,0,0
CT854,Town,0,0,0,0,0,0
CT855,Metropolitan,0,0,342,216,2438,0
CT855,Rural,0,0,0,0,0,0
CT855,Town,0,0,0,0,0,0
CT856,Metropolitan,0,0,0,262,1519,0
CT856,Rural,0,0,0,0,0,0
CT856,Town,0,0,0,0,0,0
CT857,Metropolitan,0,0,0,229,1049,0
CT857,Rural,0,0,0,0,0,0
CT857,Town,0,0,0,0,0,0
CT858,Metropolitan,0,0,0,0,1197,0
CT858,Rural,0,0,0,0,0,0
CT858,Town,0,0,0,0,0,0
CT859,Metropolitan,0,0,0,0,1808,0
CT859,Rural,0,0,0,0,0,0
CT859,Town,0,0,0,0,0,0
CT860,Metropolitan,0,1341,0,226,3037,0
CT860,Rural,0,0,0,0,0,0
CT860,Town,0,0,0,0,0,0
CT861,Metropolitan,0,133,0,1049,2304,0
CT861,Rural,0,0,0,0,0,0
CT861,Town,0,0,0,0,0,0
CT862,Metropolitan,0,605,0,0,1890,0
CT862,Rural,0,0,0,0,0,0
CT862,Town,0,0,0,0,0,0
CT863,Metropolitan,0,766,0,713,3469,0
CT863,Rural,0,0,0,0,0,0
CT863,Town,0,0,0,0,0,0
CT864,Metropolitan,0,0,0,0,2666,0
CT864,Rural,0,0,0,0,0,0
CT864,Town,0,0,0,0,0,0
CT865,Metropolitan,0,0,0,218,3144,0
CT865,Rural,0,0,0,0,0,0
CT865,Town,0,0,0,0,0,0
CT866,Metropolitan,0,0,0,338,1685,0
CT866,Rural,0,0,0,0,0,0
CT866,Town,0,0,0,0,0,0
CT867,Metropolitan,0,0,0,0,193,0
CT867,Rural,0,0,0,0,0,0
CT867,Town,0,0,0,0,0,0
CT868,Metropolitan,0,898,330,0,901,0
CT868,Rural,0,0,0,0,0,0
CT868,Town,0,0,0,0,0,0
CT869,Metropolitan,0,0,0,0,1973,0
CT869,Rural,0,0,0,0,0,0
CT869,Town,0,0,0,0,0,0
CT870,Metropolitan,0,0,0,283,571,0
CT870,Rural,0,0,0,0,0,0
CT870,Town,0,0,0,0,0,0
CT871,Metropolitan,0,1029,193,0,3160,0
CT871,Rural,0,0,0,0,0,0
CT871,Town,0,0,0,0,0,0
CT872,Metropolitan,0,213,278,0,3077,0
CT872,Rural,0,0,0,0,0,0
CT872,Town,0,0,0,0,0,0
CT873,Metropolitan,0,437,0,205,3442,0
CT873,Rural,0,0,0,0,0,0
CT873,Town,0,0,0,0,0,0
CT874,Metropolitan,0,0,0,0,5532,0
CT874,Rural,0,0,0,0,0,0
CT874,Town,0,0,0,0,0,0
CT875,Metropolitan,0,0,278,0,4597,0
CT875,Rural,0,0,0,0,0,0
CT875,Town,0,0,0,0,0,0
CT876,Metropolitan,0,0,136,0,3309,0
CT876,Rural,0,0,0,0,0,0
CT876,Town,0,0,0,0,0,0
CT877,Metropolitan,0,0,249,193,3271,0
CT877,Rural,0,0,0,0,0,0
CT877,Town,0,0,0,0,0,0
CT878,Metropolitan,0,157,0,0,8543,0
CT878,Rural,0,0,0,0,0,0
CT878,Town,0,0,0,0,0,0
CT879,Metropolitan,0,0,289,250,2410,0
CT879,Rural,0,0,0,0,0,0
CT879,Town,0,0,0,0,0,0
CT880,Metropolitan,0,0,0,0,976,0
CT880,Rural,0,0,0,0,0,0
CT880,Town,0,0,0,0,0,0
CT881,Metropolitan,0,0,157,184,975,0
CT881,Rural,0,0,0,0,0,0
CT881,Town,0,0,0,0,0,0
CT882,Metropolitan,0,0,0,0,296,0
CT882,Rural,0,0,0,0,0,0
CT882,Town,0,0,0,0,0,0
CT883,Metropolitan,0,0,0,0,941,0
CT883,Rural,0,0,0,0,0,0
CT883,Town,0,0,0,0,0,0
CT884,Metropolitan,0,0,212,282,2202,0
CT884,Rural,0,0,0,0,0,0
CT884,Town,0,0,0,0,0,0
CT885,Metropolitan,0,0,0,0,2765,0
CT885,Rural,0,0,0,0,0,0
CT885,Town,0,0,0,0,0,0
CT886,Metropolitan,0,0,0,0,2411,0
CT886,Rural,0,0,0,0,0,0
CT886,Town,0,0,0,0,0,0
CT887,Metropolitan,0,0,0,0,711,0
CT887,Rural,0,0,0,0,0,0
CT887,Town,0,0,0,0,0,0
CT888,Metropolitan,0,0,0,0,56,0
CT888,Rural,0,0,0,0,0,0
CT888,Town,0,0,0,0,0,0
CT889,Metropolitan,0,0,0,183,707,0
CT889,Rural,0,0,0,0,0,0
CT889,Town,0,0,0,0,0,0
CT890,Metropolitan,0,349,233,0,377,0
CT890,Rural,0,0,0,0,0,0
CT890,Town,0,0,0,0,0,0
CT891,Metropolitan,0,0,0,688,2652,0
CT891,Rural,0,0,0,0,0,0
CT891,Town,0,0,0,0,0,0
CT892,Metropolitan,0,0,0,227,1184,0
