District,OwnRatio-2005,OwnRatio-2010,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2010,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2010,PropSuitable-2038,PropSuitable-2050
345_345_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
346_346_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
347_347_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
348_348_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
349_349_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
350_350_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
351_351_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
352_352_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
353_353_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
354_354_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
355_355_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
356_356_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
357_357_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
358_358_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
359_359_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
360_360_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
361_361_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
362_362_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
363_363_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
364_364_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
365_365_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
366_366_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
367_367_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
368_368_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
369_369_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
370_370_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
371_371_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
372_372_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
373_373_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
374_374_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
375_375_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
376_376_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
377_377_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
378_378_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
379_379_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
380_380_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
381_381_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
382_382_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
383_383_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
384_384_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
385_385_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
386_386_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
387_387_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
388_388_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
389_389_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
390_390_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
391_391_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
392_392_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
393_393_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
394_394_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
395_395_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
396_396_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
397_397_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
398_398_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
399_399_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
400_400_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
401_401_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
402_402_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
403_403_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
404_404_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
405_405_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
406_406_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
407_407_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
408_408_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
409_409_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
410_410_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
411_411_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
412_412_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
413_413_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
414_414_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
415_415_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
416_416_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
417_417_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
418_418_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
419_419_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
420_420_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
421_421_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
422_422_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
423_423_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
424_424_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
425_425_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
426_426_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
427_427_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
428_428_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
429_429_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
430_430_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
431_431_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
432_432_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
433_433_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
434_434_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
435_435_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
436_436_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
437_437_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
438_438_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
439_439_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
440_440_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
441_441_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
442_442_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
443_443_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
444_444_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
445_445_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
446_446_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
447_447_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
448_448_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
449_449_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
450_450_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
451_451_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
452_452_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
453_453_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
454_454_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
455_455_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
456_456_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
457_457_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
458_458_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
459_459_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
460_460_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
461_461_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
462_462_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
463_463_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
464_464_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
465_465_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
466_466_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
467_467_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
468_468_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
469_469_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
470_470_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
471_471_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
472_472_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
473_473_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
474_474_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
475_475_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
476_476_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
477_477_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
478_478_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
479_479_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
480_480_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
481_481_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
482_482_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
483_483_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
484_484_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
485_485_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
486_486_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
487_487_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
488_488_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
489_489_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
490_490_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
491_491_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
492_492_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
493_493_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
494_494_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
495_495_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
496_496_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
497_497_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
498_498_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
499_499_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
500_500_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
501_501_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
502_502_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
503_503_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
504_504_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
505_505_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
506_506_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
507_507_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
508_508_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
509_509_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
510_510_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
511_511_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
512_512_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
513_513_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
514_514_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
515_515_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
516_516_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
517_517_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
518_518_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
519_519_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
520_520_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
521_521_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
522_522_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
523_523_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
524_524_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
525_525_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
526_526_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
527_527_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
528_528_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
529_529_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
530_530_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
531_531_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
532_532_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
533_533_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
534_534_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
535_535_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
536_536_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
537_537_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
538_538_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
539_539_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
540_540_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
541_541_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
542_542_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
543_543_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
544_544_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
545_545_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
546_546_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
547_547_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
548_548_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
549_549_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
550_550_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
551_551_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
552_552_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
553_553_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
554_554_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
555_555_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
556_556_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
557_557_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
558_558_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
559_559_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
560_560_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
561_561_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
562_562_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
563_563_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
564_564_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
565_565_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
566_566_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
567_567_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
568_568_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
569_569_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
570_570_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
571_571_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
572_572_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
573_573_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
574_574_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
575_575_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
576_576_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
577_577_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
578_578_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
579_579_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
580_580_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
581_581_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
582_582_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
583_583_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
584_584_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
585_585_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
586_586_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
587_587_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
588_588_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
589_589_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
590_590_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
591_591_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
592_592_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
593_593_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
594_594_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
595_595_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
596_596_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
597_597_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
598_598_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
599_599_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
600_600_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
601_601_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
602_602_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
603_603_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
604_604_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
605_605_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
606_606_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
607_607_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
608_608_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
609_609_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
610_610_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
611_611_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
612_612_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
613_613_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
614_614_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
615_615_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
616_616_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
617_617_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
618_618_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
619_619_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
620_620_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
621_621_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
622_622_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
623_623_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
624_624_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
625_625_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
626_626_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
627_627_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
628_628_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
629_629_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
630_630_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
631_631_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
632_632_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
633_633_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
634_634_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
635_635_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
636_636_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
637_637_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
638_638_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
639_639_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
640_640_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
641_641_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
642_642_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
643_643_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
644_644_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
645_645_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
646_646_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
647_647_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
648_648_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
649_649_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
650_650_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
651_651_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
652_652_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
653_653_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
654_654_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
655_655_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
656_656_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
657_657_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
658_658_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
659_659_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
660_660_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
661_661_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
662_662_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
663_663_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
664_664_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
665_665_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
666_666_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
667_667_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
668_668_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
669_669_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
670_670_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
671_671_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
672_672_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
673_673_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
674_674_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
675_675_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
676_676_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
677_677_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
678_678_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
679_679_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
680_680_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
681_681_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
682_682_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
683_683_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
684_684_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
685_685_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
686_686_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
687_687_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
688_688_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
689_689_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
690_690_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
691_691_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
